http://blog.spikie.be/post.aspx?id=025b3d8c-88f8-4a2e-acad-6d6f9f50d688, http://blog.spikie.be/post/2012/04/12/filtering collections from xaml using collectionviewsource.html
http://blog.spikie.be/blog/post/2012/03/14/Not-another-rant-on-Windows-8.aspx, http://blog.spikie.be/post/2012/03/14/not another rant on windows 8.html
http://blog.spikie.be/post.aspx?id=4297905b-6c23-4f6e-8119-be98fd521952, http://blog.spikie.be/post/2012/03/14/not another rant on windows 8.html
http://blog.spikie.be/blog/post/2012/02/28/Make-your-WP75-app-run-on-low-end-devices.aspx, http://blog.spikie.be/post/2012/02/28/make your wp7.html
http://blog.spikie.be/post.aspx?id=f38df27b-efac-49be-97ae-a2c7f756ea55, http://blog.spikie.be/post/2012/02/28/make your wp7.html
http://blog.spikie.be/blog/post/2012/02/23/BlockAddiction-V20-online-now.aspx, http://blog.spikie.be/post/2012/02/23/blockaddiction v2.html
http://blog.spikie.be/post.aspx?id=701fc004-d271-45c1-b634-793c66ac6099, http://blog.spikie.be/post/2012/02/23/blockaddiction v2.html
http://blog.spikie.be/blog/post/2012/02/10/Windows-8-the-road-so-far.aspx, http://blog.spikie.be/post/2012/02/10/windows 8–the road so far.html
http://blog.spikie.be/post.aspx?id=780cb4e6-b6ee-47c6-895d-56d5fe75eb23, http://blog.spikie.be/post/2012/02/10/windows 8–the road so far.html
http://blog.spikie.be/blog/post/2012/02/02/Windows-Phone-8-first-official-details!.aspx, http://blog.spikie.be/post/2012/02/02/windows phone 8, first official details!.html
http://blog.spikie.be/post.aspx?id=c576ebdd-e013-4db0-9e4a-29a1bd195086, http://blog.spikie.be/post/2012/02/02/windows phone 8, first official details!.html
http://blog.spikie.be/blog/post/2012/02/02/Techdays-Belgium-2012.aspx, http://blog.spikie.be/post/2012/02/02/techdays belgium 2012.html
http://blog.spikie.be/post.aspx?id=becca640-a6de-4b09-a62c-0009999e6d0c, http://blog.spikie.be/post/2012/02/02/techdays belgium 2012.html
http://blog.spikie.be/blog/post/2012/01/27/BlockAddiction-My-WP7-XNA-game.aspx, http://blog.spikie.be/post/2012/01/27/blockaddiction: my wp7 xna game.html
http://blog.spikie.be/post.aspx?id=895a3395-0049-406a-b878-39161f7078b5, http://blog.spikie.be/post/2012/01/27/blockaddiction: my wp7 xna game.html
http://blog.spikie.be/blog/post/2012/01/25/Overview-of-WP7-devices.aspx, http://blog.spikie.be/post/2012/01/25/overview of wp7 devices.html
http://blog.spikie.be/post.aspx?id=41379d40-ac35-4b9a-b6f5-b46ca526af53, http://blog.spikie.be/post/2012/01/25/overview of wp7 devices.html
http://blog.spikie.be/blog/post/2012/01/24/Nokia-Lumia-800-launch-party.aspx, http://blog.spikie.be/post/2012/01/24/nokia lumia 800 launch party.html
http://blog.spikie.be/post.aspx?id=c2c1fb29-4050-416b-a986-de2b9d4adc63, http://blog.spikie.be/post/2012/01/24/nokia lumia 800 launch party.html
http://blog.spikie.be/blog/post/2011/12/21/FollowMyFeed-app-submission-the-result.aspx, http://blog.spikie.be/post/2011/12/21/followmyfeed app submission: the result.html
http://blog.spikie.be/post.aspx?id=bba0e255-392a-48a4-99e9-71b5e5e7a63d, http://blog.spikie.be/post/2011/12/21/followmyfeed app submission: the result.html
http://blog.spikie.be/blog/post/2011/12/15/FollowMyFeed-generate-WP7-apps-without-any-coding.aspx, http://blog.spikie.be/post/2011/12/15/followmyfeed: generate wp7 apps without any coding.html
http://blog.spikie.be/post.aspx?id=7757f91d-cc23-46eb-89c8-45be3c4daa58, http://blog.spikie.be/post/2011/12/15/followmyfeed: generate wp7 apps without any coding.html
http://blog.spikie.be/blog/post/2011/12/13/Binding-a-dynamic-Pivot-in-Windows-Phone-7.aspx, http://blog.spikie.be/post/2011/12/13/binding a dynamic pivot in windows phone 7.html
http://blog.spikie.be/post.aspx?id=3c719c4f-c315-4f96-99d6-517171f10c35, http://blog.spikie.be/post/2011/12/13/binding a dynamic pivot in windows phone 7.html
http://blog.spikie.be/blog/post/2011/10/21/Comic-Organizer-Part-III-MainViewModel-and-Facade-pattern.aspx, http://blog.spikie.be/post/2011/10/21/comic organizer part iii: mainviewmodel and facade pattern.html
http://blog.spikie.be/post.aspx?id=b1f8cd49-2673-40a5-ae63-196106437730, http://blog.spikie.be/post/2011/10/21/comic organizer part iii: mainviewmodel and facade pattern.html
http://blog.spikie.be/blog/post/2011/10/06/Comic-Organizer-part-II-setting-up-the-project.aspx, http://blog.spikie.be/post/2011/10/06/comic organizer part ii: going metro.html
http://blog.spikie.be/post.aspx?id=339f3e9c-b035-4bd4-ac70-82daf10bc5fe, http://blog.spikie.be/post/2011/10/06/comic organizer part ii: going metro.html
http://blog.spikie.be/blog/post/2011/10/05/Comic-Organizer-Part-I-MVVM-Light.aspx, http://blog.spikie.be/post/2011/10/05/comic organizer part i: mvvm light.html
http://blog.spikie.be/post.aspx?id=9fa88240-fbbd-4679-9b56-8ae20f8e405a, http://blog.spikie.be/post/2011/10/05/comic organizer part i: mvvm light.html
http://blog.spikie.be/blog/post/2011/10/05/Starting-new-blogseries.aspx, http://blog.spikie.be/post/2011/10/05/starting new blogseries.html
http://blog.spikie.be/post.aspx?id=07b18771-9765-4109-8ab1-a2aaf7630b04, http://blog.spikie.be/post/2011/10/05/starting new blogseries.html
http://blog.spikie.be/blog/post/2011/07/15/Building-a-game-menu-and-loading-screen-in-XNA.aspx, http://blog.spikie.be/post/2011/07/15/building a game menu and loading screen in xna.html
http://blog.spikie.be/post.aspx?id=fdf478a2-d984-4cb1-b71c-8effabddbe6b, http://blog.spikie.be/post/2011/07/15/building a game menu and loading screen in xna.html
